Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,Class
2e64e9771e47,19222.648533,71553.632984,95135.512320,76621.124194,61667.869141,18188.620817,74607.141283,87676.061480,38532.863508,18119.389948,86390.131122,57038.045930,85729.285864,12003.502793,37836.787175,92086.578687,17292.974966,51183.166650,32414.355374,30421.420630,12936.309714,8305.934476,73588.910365,86279.185102,43349.844309,37142.854054,10018.710701,77114.992830,8435.199786,17761.392073,7631.566852,70173.313765,28485.943486,5988.912377,14279.905647,3871.979404,46586.914476,12830.406647,41527.611014,7338.835748,42864.854898,18475.149798,31666.716525,93618.504724,69470.041951,45362.587712,72487.988377,78113.312062,33090.579434,27461.886026,92116.972554,56644.283967,57160.662347,37599.908421,28977.037150,78273.077780,1
1b8c3a878063,33078.638932,78313.261307,66453.944831,93614.838047,33410.871213,90122.621411,79557.279409,8829.624886,17016.558825,93415.223504,42132.460898,33928.031449,52532.572722,5720.318163,32005.634451,91750.121600,67403.874299,89816.567784,50448.742102,56842.580604,7942.496458,14996.869707,55618.205749,58484.913801,30363.986954,67148.096612,27369.975576,68769.613691,70417.539379,22448.052985,15747.992042,84613.469314,68188.611918,64586.293202,84527.658393,20361.520946,79995.717792,89866.577289,72237.156319,10213.870218,54035.530165,52342.434796,30100.639905,50788.586928,15528.681156,3104.950922,38592.169710,55297.601107,8515.460876,90804.159170,19064.046403,98642.964479,97884.722119,59560.919609,19463.271544,87089.248610,1
083867cffab7,70963.539395,1173.650967,59534.596669,74475.444671,95617.333582,74468.198887,12352.068030,44828.217986,16021.643117,37460.119181,16095.742924,3123.682746,83089.341751,520.485473,1200.905969,35652.470935,27137.164211,47229.719644,52032.978724,14365.422127,87598.037941,1061.232097,93271.989496,73573.413235,96253.631655,66620.550633,32446.227362,1224.910947,18016.962701,65536.243277,66868.308849,31642.698547,38218.333800,30450.915273,20157.972072,75925.372710,782.176081,95476.597962,63835.051054,38514.323969,98259.500005,17938.218183,57672.831753,34380.514981,17239.628244,12490.858307,74822.230699,20134.298465,28221.856006,7509.402251,12150.532479,76528.070505,56887.644836,91058.635945,57219.915156,45480.726973,0
c67003a3e1f5,13111.999158,11554.485618,46034.484008,93995.621816,70547.739116,36822.649292,24713.232880,250.677061,28262.202524,41934.136313,53091.815351,79365.118332,19837.094145,39903.830975,70639.278866,7300.431162,51311.555426,97129.561292,65069.273429,75361.163890,556.455584,44183.811613,31103.326937,74346.410866,57717.106042,34031.364045,80215.621550,17362.575310,71356.021686,9778.905602,99667.512668,38981.815899,26157.127479,43569.335489,63976.042218,62129.354935,69209.109465,15396.795580,98284.950503,79719.361239,84568.156415,19858.811398,62910.685001,72195.408210,87584.477732,72351.830864,92127.084428,22942.300007,16830.339228,91407.306943,8011.820204,31915.102516,98563.699405,67099.191272,46521.880771,62569.383943,1
524a3991a6e8,4168.598692,43052.136937,97561.568590,22884.122950,13594.554854,65177.740528,11129.345518,10250.092623,89428.091756,30302.278259,28435.068561,5114.269372,42482.525624,37382.934831,18486.626152,1253.310491,44720.888952,45421.198884,62726.053290,21393.713874,42951.097568,23015.325311,36539.690138,18915.910061,88304.295836,90341.771608,44138.813925,28849.947796,67824.397337,72363.105241,90915.404568,17410.462193,56678.972330,35995.603178,78537.557152,96996.295489,65728.082611,79764.473712,93164.874358,21603.634450,16438.309749,18790.772111,91539.822276,2492.798177,56047.049090,7615.621928,60345.976616,19854.053674,64533.720270,94995.033414,95607.943419,14623.372100,16329.986005,87832.737524,40247.609644,672.014975,1
6ddf8d5bcaa5,23024.756921,85935.478956,83288.217666,59601.261925,75423.394348,40676.535347,49043.798190,51624.972598,1233.948426,2806.683388,13696.016339,94444.829253,74466.658825,97650.943040,65660.609135,54141.274628,12996.589452,90119.517717,26513.834555,16698.916811,31591.218693,47890.066198,40330.389382,55657.953907,46431.748864,71506.269190,96711.217268,65106.094101,40858.040236,91904.431624,65283.788592,8641.682544,65040.257939,14551.263287,9829.261312,70480.972090,26739.380740,1864.000331,93156.257821,35384.197939,97440.047608,22231.915062,65746.438547,91768.174307,98977.289934,24768.092674,61679.992578,85341.002159,21709.037542,37512.584467,92538.989036,14341.389566,43552.244987,82476.467902,90879.342493,77678.073431,1
303a641b7788,7853.432026,81337.619720,45219.407257,61405.545482,50907.460221,57292.982055,72265.384127,24461.628632,42892.698959,78990.971851,59366.208945,14826.272627,75743.171349,27284.401979,10417.677147,10453.001368,34126.451417,3960.772989,21253.459935,3142.723887,55710.313566,84877.117584,68466.181963,73540.893701,33334.869398,9430.923856,13992.107522,76138.628653,21260.002022,96344.320586,93485.196187,30822.412611,26720.767805,39088.435306,90355.953839,79935.907900,82463.379078,94318.876377,91008.833494,5337.593427,29077.876323,92503.299676,46521.177152,54653.781925,28283.171964,49397.480520,325.904933,95403.758868,23884.599118,482.740984,67678.328964,72256.818472,60933.392936,82633.726280,84658.484213,37361.368178,0
12424957523a,84846.177272,89416.418626,37953.054993,68705.748772,97899.817239,32967.995735,68314.996852,98771.977092,30859.742559,57115.823802,42310.263800,99950.338015,41121.132034,51674.788336,90648.563469,81552.054852,47685.124130,87202.912039,1929.025803,59109.713737,83621.813400,65519.442095,41889.866132,86886.030753,53528.168362,2392.532914,14818.187342,36750.889390,55615.732743,68947.880779,41856.594193,42101.661397,66158.435672,68529.820377,60355.479750,91380.445451,85817.667438,51161.571675,36183.721354,79368.291578,11629.525530,76651.984998,57254.127618,53719.216222,51856.227373,65313.509552,52838.096187,80000.611101,11244.421625,95657.560724,56164.836054,59553.145647,43610.332340,36642.398079,90222.973224,47987.300139,1
6fceb953dbed,49511.141212,26045.691707,49086.648678,87285.359024,75948.210888,81767.372775,47951.844610,57193.363361,87152.050366,57483.952369,54803.783640,35188.226414,77724.792119,53241.274709,99930.216034,53146.643592,86348.472153,92071.372925,25989.995127,14109.522904,92043.571058,11939.787415,85373.061106,66727.953544,62180.501593,74051.816673,25392.608573,86674.690100,2322.280324,14630.914492,46389.560076,18760.630514,34990.526323,379.189812,44380.964474,47366.813255,20587.717104,97171.542468,785.709817,47340.274247,32558.766376,39990.064965,91094.191893,91563.401004,72481.662713,95962.056945,84137.401756,21997.840602,5113.190382,70618.446333,62528.499603,27282.525613,30928.273924,91795.186036,25414.406115,50883.155418,1
95b9003bbb15,87112.938398,86293.085751,78188.157464,35261.009752,26716.263657,48488.016046,77636.479049,79412.929658,87189.252695,84462.326504,67028.362704,90766.296476,4315.105010,21028.738798,8683.238503,7409.375638,65911.556969,75965.741457,22279.541196,71764.808733,27253.750318,21229.525241,74199.680429,82434.483341,11051.956571,4759.124457,14391.279555,71704.845253,72662.650694,73025.332500,14518.374523,56460.352315,91923.823244,64941.473325,8958.366567,34938.218931,76813.330127,44370.815397,43507.620550,68336.334032,71627.301096,1291.445256,65028.820514,23379.328138,87274.312410,96386.069228,11546.571709,47657.277409,27204.993386,63813.424532,85759.581751,16540.751241,33504.684078,70380.096892,64705.081505,88954.606745,1
a531690e8ed3,63434.791286,58627.922493,61622.465903,26173.787822,55826.320234,10161.958213,35375.180464,68798.155796,20592.729151,58942.103708,20350.679401,72547.214138,75793.429067,72199.667035,12246.210152,61764.650980,33083.410143,29284.755591,2219.225551,28117.858915,13531.282032,81924.779335,11184.850014,81108.208418,75139.573656,97283.510482,12080.799665,46633.662909,2111.135430,88231.636273,21488.979820,66983.225078,99558.306618,87335.907605,51296.916497,82087.561919,66821.630122,34938.104838,92194.331227,80076.621799,85595.835288,85221.982418,19102.520015,79204.925463,67881.711635,42780.558834,24469.527236,81557.800929,43707.710405,84029.779385,3734.407916,10569.777379,81885.784872,30748.383152,41811.454692,8859.476379,1
5120b80c4465,46997.636407,46970.157010,28285.459511,68180.439917,58795.601414,35363.894172,76654.832375,23429.166150,81546.992156,93005.411991,27822.309326,98007.111304,51852.841828,71085.669654,37990.419681,5546.584838,55664.512904,50777.042872,46993.741123,73088.162452,72277.468439,66099.326912,93037.603895,78527.706239,39547.746581,80172.680848,23446.156906,38249.398748,326.377902,97371.059655,92124.962410,78170.136724,71952.879948,17952.461016,81468.071447,30420.658314,12056.983467,36112.675026,48800.149492,29605.541572,65704.507878,84703.550309,97594.259623,11238.912281,76649.155006,363.834216,96508.712543,53981.614501,80323.384574,41945.158724,87645.480605,36741.452692,56606.994041,96715.133409,69128.233813,81399.736097,1
11d607812b06,66210.910307,38593.928491,18031.444085,4355.287909,77293.023556,67129.823897,9855.851560,12854.584419,68382.246757,41483.651034,4999.177261,7513.984449,50188.016919,88472.324747,91474.076908,12934.723949,64704.617143,48235.878777,57092.817425,39865.511618,29044.168900,92417.615726,80529.914448,26443.757086,46097.563201,40807.443329,13329.830496,71451.332298,61752.188337,35116.411780,23833.688248,47847.511260,17541.592351,22136.415254,4880.012645,29105.014985,36014.408955,46859.210738,71921.963604,68536.030879,83170.678466,41673.295708,49215.053134,2905.921457,35813.761827,16649.912520,56008.038653,60493.572164,47347.765143,59366.624057,2158.432589,12620.127583,26260.722459,70456.321480,68498.491994,99244.173565,0
b02ee3147d7a,28823.007862,9180.449449,6505.019624,71570.998796,16338.004744,36002.816159,12893.190344,1790.159921,97645.197246,41825.843502,76799.401633,93922.538693,12626.354529,29470.210323,86245.851828,19242.920177,68927.785434,60568.621402,99162.321568,1667.341220,90667.950026,43435.290762,23256.615310,33966.570721,57362.028882,3484.677527,95529.118869,21674.712813,79603.577954,20190.691995,16981.466375,36770.255517,92905.581631,85886.053976,9743.286529,65157.446935,1367.240930,327.034131,53316.721868,55489.669317,68776.328298,20402.962397,1010.882930,13049.701514,29514.830524,46016.906580,72337.056815,15815.847108,32598.245274,26673.106234,38392.861754,56563.443328,32819.443997,1038.241332,81140.232521,19161.293894,0
5a4936e0fe90,45231.028481,9897.017286,40403.155389,86798.581384,75605.548873,88529.742997,49410.480143,1573.761310,7243.401186,25246.077203,36378.664464,59737.664755,60857.668149,96790.624932,59877.973723,26570.668712,73880.073552,50641.876678,81184.892727,51200.337177,87525.704834,92667.065522,34986.446031,45086.700284,63622.368383,65024.921326,47685.129522,70662.688322,80987.438890,81725.963820,44296.354298,79885.863959,22253.682334,93541.620579,47425.201103,25345.621019,59070.799150,51169.956970,72305.783850,21035.102604,25527.051456,87823.315451,90777.332821,27439.271797,66891.431093,55535.998744,44636.869764,42099.926241,53577.402803,22450.318916,1062.671859,79243.924613,17929.228982,54476.289941,43546.522423,34926.151168,0
34ea9dc55829,75571.222152,54365.440498,13390.765693,7135.445467,86138.634702,70386.355127,24760.522067,2461.205686,806.594602,30043.742636,69074.899947,23795.928691,37602.882329,41893.365150,75471.057831,51772.655066,61735.892772,48683.202508,67180.562140,48353.164848,46998.044455,79205.183438,51252.649277,3827.332325,42989.250165,46997.303100,70766.299819,83373.048384,20922.693244,84133.378452,8454.445670,82737.707308,77645.550272,56882.760781,19258.572932,19186.637857,79355.956523,66154.599921,4789.685537,90743.428197,35891.187503,30687.439591,97700.220340,57353.183440,39234.106339,95430.952223,8816.103633,25358.312969,21681.556449,53988.241370,43550.249909,5333.365475,44963.252167,29941.230949,72671.084634,41538.231269,1
09e1024766ec,13330.913666,854.300034,46549.139005,99241.360469,3920.794473,51800.799044,805.131051,40742.676474,84005.548724,85037.032519,60602.537502,90355.752901,66665.096448,63296.548540,16909.396151,80419.745503,21025.639389,76863.588333,98153.290508,94825.948334,52802.605026,5554.313979,29245.669568,48702.588384,31580.874299,22409.083984,64815.133346,64982.525260,61674.685611,42740.810311,60470.149228,74629.593786,60854.797670,11726.398242,72056.524692,33153.875801,54980.792616,99244.263309,50423.207800,3686.069200,36834.083223,51294.121236,96141.441876,77490.290870,74967.803306,73054.491469,83186.838379,67280.558602,10783.296487,38.439767,5675.474543,27247.639038,92048.342982,39942.256849,85449.343602,33750.128891,1
deee90027b76,10886.579306,4536.584160,25218.657485,18302.459764,12103.385480,63577.421856,87320.054958,58361.468648,97740.031115,17107.723898,86393.919177,781.595574,55434.551167,24682.898334,60731.165440,46299.811013,15685.716840,13518.894528,10756.055624,94046.780309,31925.198703,5226.330482,91346.491671,46823.538996,60986.998266,25669.129057,79078.828142,47334.746199,71707.819216,74129.152593,92986.531869,51101.589403,18533.666158,46228.410512,57279.291526,37781.415839,75496.318852,60052.762746,71492.089578,27326.081188,50736.590776,97950.648377,3468.706999,49658.729212,82947.064492,90480.572959,55597.482851,65206.948561,52341.236588,58872.296427,3957.020251,41310.543767,31962.523832,43896.249420,84378.861076,39754.010448,1
101e15c2bfc0,36057.350292,42831.707104,51001.343945,21779.596370,34917.803850,19149.409654,54053.158967,85881.105355,48654.556830,90347.174804,42569.665707,83491.466832,88956.277713,88161.692631,72134.327883,61196.786752,42158.871664,74345.596978,99585.494702,44612.944837,24366.017450,20978.369435,18523.799589,99574.218399,57359.940868,81534.515077,49938.929464,23232.742459,55686.520575,3748.980322,8358.738061,55506.810673,34520.505232,67597.143822,50129.669771,24702.998516,68377.497666,81181.785639,25409.502823,701.684440,36195.277718,74877.625693,39670.739922,73000.833705,16289.653336,85180.055825,72708.546651,84594.804513,19677.668223,12409.348643,20739.775515,46738.953598,49826.466513,68349.924894,80597.022979,17956.235631,0
147bd508ba29,86882.618832,43165.293354,20605.481335,56731.614318,13680.283328,44152.730720,19159.377087,79716.126982,11202.196649,11882.915512,30878.053865,27047.523542,99082.869440,39295.545345,12415.441382,13560.984191,81759.030975,25412.916853,25289.933303,11926.663799,44436.490065,92244.445181,72101.819141,65380.695622,11138.628738,88759.371033,83183.970251,87833.887357,91594.840237,76257.408403,17121.150480,21307.094444,7053.945587,53091.393467,40339.078493,67280.796927,95602.669605,66050.601851,75402.480331,93224.406109,8499.076364,10624.916694,38565.412004,51952.586333,7046.332249,28296.734285,82673.306257,86852.324505,63451.593627,57112.977239,24871.166381,40494.306264,53385.967252,18514.829339,93868.606026,46636.195276,0
be57b46f1942,90511.207397,13034.086339,1871.503795,74002.852507,58920.585964,44885.720122,23237.196810,87467.791464,16440.837460,51913.382588,9918.585791,35015.001603,87671.643053,63504.788827,30053.959429,19564.814544,7209.730520,31126.477684,50948.250856,26600.543767,24940.472451,8586.166819,21221.179073,67413.284020,57675.003867,98894.811064,81522.972585,71209.054167,47078.033617,48485.789846,5675.479062,99469.461430,13147.059706,77205.682856,73272.296378,69365.163942,47643.161646,46495.993853,15971.319991,10303.633085,1421.045859,61184.606625,44325.937989,79561.596370,30373.279420,17475.948290,5908.256687,52636.521606,16325.893331,83219.424521,58349.103104,47231.201015,12677.799713,65591.388858,65084.338143,2432.662751,0
244e2f668f60,14255.327750,28739.865321,3004.462224,82473.859319,53112.061294,34605.996964,5475.368211,13986.221291,18561.377301,24024.342428,74519.190010,47766.664898,9555.368427,16631.189036,82961.138673,83795.207511,21214.475334,34206.126264,17672.550912,72002.462161,88149.149496,49286.154493,35559.700028,52600.371484,82609.405722,85490.489117,17884.981250,58025.615401,63874.765916,73641.185157,13744.849133,29715.292687,29634.866220,11754.867585,73445.811906,17634.757431,93853.612164,15640.015302,15174.053229,78314.440769,43529.401896,27908.357049,10574.152230,89657.165416,50587.514209,88887.273695,79868.448953,91424.710437,39982.486928,82367.668250,6781.067488,26068.923309,34681.400273,1363.129871,17869.325481,71759.057107,1
00ab1a4cffb1,53513.599947,90076.755142,98542.535272,12023.014063,28000.787013,21004.611882,49909.624796,84371.080561,59044.517455,15539.228597,36642.458617,43482.222345,9488.700551,60966.998559,59869.662248,81531.622793,52981.476476,93002.342934,1259.993851,11193.841577,57658.176501,36165.737535,49021.745713,32387.575674,29112.284957,48274.969602,92485.128746,80910.676977,59227.870843,14860.689640,10797.065062,6877.061521,93691.068749,17994.747951,36412.221831,83611.509423,32093.046321,97643.102346,15513.408886,41782.994531,65944.718926,99446.190778,30826.073101,94809.344479,74418.335384,77450.792485,27046.850733,60310.572909,6552.946883,70628.779830,60229.436330,50630.991155,59745.734022,11500.636083,83402.753178,32903.374781,0
