,word,pos_tag
9189,alnascharism,NN
9190,alnath,NN
9191,alnein,NN
9192,alnico,NN
9193,alnicoes,NNS
9194,alnilam,NN
9195,alniresinol,NN
9196,alnitak,NN
9197,alnitham,NN
9198,alniviridol,NN
9199,alnoite,NN
9200,alnuin,NN
9201,alnus,NN
9202,alo,NN
9203,aloadae,NN
9204,alocasia,NN
9205,alochia,NN
9206,alod,NN
9207,aloddia,NN
9208,alody,NN
9209,alodia,NN
9210,alodial,JJ
9211,alodialism,NN
9212,alodialist,NN
9213,alodiality,NN
9214,alodially,RB
9215,alodialty,NN
9216,alodian,JJ
9217,alodiary,JJ
9218,alodiaries,NNS
9219,alodies,NNS
9220,alodification,NN
9221,alodium,NN
9222,aloe,NN
9223,aloed,NN
9224,aloedary,JJ
9225,aloelike,NN
9226,aloemodin,NN
9227,aloeroot,NN
9228,aloes,NNS
9229,aloesol,NN
9230,aloeswood,NN
9231,aloetic,JJ
9232,aloetical,JJ
9233,aloewood,NN
9234,aloft,RB
9235,alogy,NN
9236,alogia,NN
9237,alogian,JJ
9238,alogical,JJ
9239,alogically,RB
9240,alogism,NN
9241,alogotrophy,NN
9242,aloha,NN
9243,alohas,NN
9244,aloyau,NN
9245,aloid,NN
9246,aloin,NN
9247,aloins,NNS
9248,alois,NN
9249,aloysia,NN
9250,aloisiite,NN
9251,aloysius,NN
9252,aloma,NN
9253,alomancy,NN
9254,alone,RB
9255,alonely,RB
9256,aloneness,NN
9257,along,IN
9258,alongships,NNS
9259,alongshore,NN
9260,alongshoreman,NN
9261,alongside,RB
9262,alongst,NN
9263,alonso,NN
9264,alonsoa,NN
9265,alonzo,NN
9266,aloof,NN
9267,aloofe,NN
9268,aloofly,NN
9269,aloofness,NN
9270,aloose,NN
9271,alop,NN
9272,alopathic,JJ
9273,alopecia,NN
9274,alopecias,NNS
9275,alopecic,NN
9276,alopecist,NN
9277,alopecoid,NN
9278,alopecurus,NN
9279,alopekai,NN
9280,alopeke,NN
9281,alophas,NN
9282,alopias,NNS
9283,alopiidae,NN
9284,alorcinic,NN
9285,alosa,NN
9286,alose,NN
9287,alouatta,NN
9288,alouatte,NN
9289,aloud,NN
9290,alouette,NN
9291,alouettes,NNS
9292,alout,NN
9293,alow,NN
9294,alowe,NN
9295,aloxite,NN
9296,alp,NN
9297,alpaca,NN
9298,alpacas,NN
9299,alpargata,NNS
9300,alpasotes,NNS
9301,alpax,NN
9302,alpeen,NN
9303,alpen,VB
9304,alpenglow,NN
9305,alpenhorn,NN
9306,alpenhorns,NNS
9307,alpenstock,NN
9308,alpenstocker,NN
9309,alpenstocks,NNS
9310,alpestral,JJ
9311,alpestrian,JJ
9312,alpestrine,NN
9313,alpha,NN
9314,alphabet,NN
9315,alphabetary,JJ
9316,alphabetarian,JJ
9317,alphabeted,VBN
9318,alphabetic,JJ
9319,alphabetical,JJ
9320,alphabetically,RB
9321,alphabetics,NNS
9322,alphabetiform,NN
9323,alphabeting,VBG
9324,alphabetisation,NN
9325,alphabetise,NN
9326,alphabetised,VBN
9327,alphabetiser,NN
9328,alphabetising,VBG
9329,alphabetism,NN
9330,alphabetist,NN
9331,alphabetization,NN
9332,alphabetize,VB
9333,alphabetized,VBN
9334,alphabetizer,NN
9335,alphabetizers,NNS
9336,alphabetizes,NNS
9337,alphabetizing,VBG
9338,alphabetology,NN
9339,alphabets,NNS
9340,alphameric,NN
9341,alphamerical,JJ
9342,alphamerically,RB
9343,alphanumeric,NN
9344,alphanumerical,JJ
9345,alphanumerically,RB
9346,alphanumerics,NNS
9347,alphard,NN
9348,alphas,NN
9349,alphatoluic,NN
9350,alphean,NN
9351,alphecca,NN
9352,alphenic,NN
9353,alpheratz,NN
9354,alpheus,NN
9355,alphyl,NN
9356,alphyls,NN
9357,alphin,NN
9358,alphyn,NN
9359,alphitomancy,NN
9360,alphitomorphous,JJ
9361,alphol,NN
9362,alphonist,NN
9363,alphonse,NN
9364,alphonsin,NN
9365,alphonsine,NN
9366,alphonsism,NN
9367,alphonso,NN
9368,alphorn,NN
9369,alphorns,NNS
9370,alphos,NN
9371,alphosis,NN
9372,alphosises,NNS
9373,alpian,JJ
9374,alpid,NN
9375,alpieu,NN
9376,alpigene,NN
9377,alpine,NN
9378,alpinely,RB
9379,alpinery,NN
9380,alpines,NNS
9381,alpinesque,NN
9382,alpinia,NN
9383,alpiniaceae,NN
9384,alpinism,NN
9385,alpinisms,NNS
9386,alpinist,NN
9387,alpinists,NNS
9388,alpist,NN
9389,alpiste,NN
9390,alps,NNS
9391,alpujarra,NN
9392,alqueire,NN
9393,alquier,NN
9394,alquifou,NN
9395,alraun,NN
9396,already,RB
9397,alreadiness,NN
9398,alright,NN
9399,alrighty,NN
9400,alroot,NN
9401,alruna,NN
9402,alrune,NN
9403,als,NNS
9404,alsatia,NN
9405,alsatian,JJ
9406,alsbachite,NN
9407,alshain,NN
9408,alsifilm,NN
9409,alsike,NN
9410,alsikes,NNS
9411,alsinaceae,NN
9412,alsinaceous,JJ
9413,alsine,NN
9414,alsmekill,NN
9415,also,RB
9416,alsoon,NN
9417,alsophila,NN
9418,alstonia,NN
9419,alstonidine,NN
9420,alstonine,NN
9421,alstonite,NN
9422,alstroemeria,NNS
9423,alsweill,NN
9424,alswith,NN
9425,alt,NN
9426,altaian,JJ
9427,altaic,NN
9428,altaid,NN
9429,altair,NN
9430,altaite,NN
9431,altaltissimo,NN
9432,altamira,NN
9433,altar,NN
9434,altarage,NN
9435,altared,VBN
9436,altarist,NN
9437,altarlet,NN
9438,altarpiece,NN
9439,altarpieces,NNS
9440,altars,NNS
9441,altarwise,NN
9442,altazimuth,NN
9443,alter,NN
9444,alterability,NN
9445,alterable,JJ
9446,alterableness,NN
9447,alterably,RB
9448,alterant,NN
9449,alterants,NNS
9450,alterate,NN
9451,alteration,NN
9452,alterations,NNS
9453,alterative,JJ
9454,alteratively,RB
9455,altercate,NN
9456,altercated,VBN
9457,altercating,VBG
9458,altercation,NN
9459,altercations,NNS
9460,altercative,JJ
9461,altered,VBN
9462,alteregoism,NN
9463,alteregoistic,JJ
9464,alterer,NN
9465,alterers,NNS
9466,altering,VBG
9467,alterity,NN
9468,alterius,NN
9469,alterman,NN
9470,altern,NN
9471,alternacy,NN
9472,alternamente,NN
9473,alternance,NN
9474,alternant,NN
9475,alternanthera,NN
9476,alternaria,NNS
9477,alternariose,NN
9478,alternat,NN
9479,alternate,NN
9480,alternated,VBN
9481,alternately,RB
9482,alternateness,NN
9483,alternater,NN
9484,alternates,NNS
9485,alternating,VBG
9486,alternatingly,RB
9487,alternation,NN
9488,alternationist,NN
9489,alternations,NNS
9490,alternative,NN
9491,alternatively,RB
9492,alternativeness,NN
9493,alternatives,NNS
9494,alternativity,NN
9495,alternativo,NN
9496,alternator,NN
9497,alternators,NNS
9498,alterne,NN
9499,alternifoliate,NN
9500,alternipetalous,JJ
9501,alternipinnate,NN
9502,alternisepalous,JJ
9503,alternity,NN
9504,alternize,VB
9505,alterocentric,NN
9506,alters,NNS
9507,alterum,NN
9508,altesse,NN
9509,alteza,NN
9510,altezza,NN
9511,althaea,NN
9512,althaeas,NNS
9513,althaein,NN
9514,althea,NN
9515,altheas,NNS
9516,althein,NN
9517,altheine,NN
9518,althing,VBG
9519,althionic,NN
9520,altho,NN
9521,althorn,NN
9522,althorns,NNS
9523,although,IN
9524,altica,NN
9525,alticamelus,NN
9526,altify,NN
9527,altigraph,NN
9528,altilik,NN
9529,altiloquence,NN
9530,altiloquent,NN
9531,altimeter,NN
9532,altimeters,NNS
9533,altimetry,NN
9534,altimetrical,JJ
9535,altimetrically,RB
9536,altimettrically,RB
9537,altin,NN
9538,altincar,NN
9539,altingiaceae,NN
9540,altingiaceous,JJ
9541,altininck,NN
9542,altiplanicie,NN
9543,altiplano,NN
9544,altiscope,NN
9545,altisonant,NN
9546,altisonous,JJ
9547,altissimo,NN
9548,altitonant,NN
9549,altitude,NN
9550,altitudes,NNS
9551,altitudinal,JJ
9552,altitudinarian,JJ
9553,altitudinous,JJ
9554,alto,NN
9555,altocumulus,NN
9556,altogether,RB
9557,altogetherness,NN
9558,altoist,NN
9559,altometer,NN
9560,altos,NNS
9561,altostratus,NN
9562,altoun,NN
9563,altrices,NNS
9564,altricial,JJ
9565,altropathy,NN
9566,altrose,NN
9567,altruism,NN
9568,altruisms,NNS
9569,altruist,NN
9570,altruistic,JJ
9571,altruistically,RB
9572,altruists,NNS
9573,alts,NNS
9574,altschin,NN
9575,altumal,NN
9576,altun,NN
9577,alture,NN
9578,altus,NN
9579,aluco,NN
9580,aluconidae,NN
9581,aluconinae,NN
9582,aludel,NN
9583,aludels,NNS
9584,aludra,NN
9585,alula,NN
9586,alulae,NN
9587,alular,NN
9588,alulet,NN
9589,alulim,NN
9590,alum,NN
9591,alumbloom,NN
9592,alumbrado,NN
9593,alumel,NN
9594,alumen,NNS
9595,alumetize,VB
9596,alumian,JJ
9597,alumic,JJ
9598,alumiferous,JJ
9599,alumin,NN
9600,alumina,NN
9601,aluminaphone,NN
9602,aluminas,NNS
9603,aluminate,NN
9604,alumine,NN
9605,alumines,NNS
9606,aluminic,NN
9607,aluminide,NN
9608,aluminiferous,JJ
9609,aluminiform,NN
9610,aluminyl,NN
9611,aluminise,NN
9612,aluminised,VBN
9613,aluminish,JJ
9614,aluminising,VBG
9615,aluminite,NN
9616,aluminium,NN
9617,aluminize,VB
9618,aluminized,VBN
9619,aluminizes,NNS
9620,aluminizing,VBG
9621,aluminoferric,NN
9622,aluminography,NN
9623,aluminographic,JJ
9624,aluminose,NN
9625,aluminosilicate,NN
9626,aluminosis,NN
9627,aluminosity,NN
9628,aluminothermy,NN
9629,aluminothermic,JJ
9630,aluminothermics,NNS
9631,aluminotype,NN
9632,aluminous,JJ
9633,alumins,NNS
9634,aluminum,NN
9635,aluminums,NNS
9636,alumish,JJ
9637,alumite,NN
9638,alumium,NN
9639,alumna,NN
9640,alumnae,NN
9641,alumnal,JJ
9642,alumni,NNS
9643,alumniate,NN
9644,alumnol,NN
9645,alumnus,NN
9646,alumohydrocalcite,NN
9647,alumroot,NN
9648,alumroots,NNS
9649,alums,NNS
9650,alumstone,NN
9651,alundum,NN
9652,aluniferous,JJ
9653,alunite,NN
9654,alunites,NNS
9655,alunogen,NN
9656,alupag,NN
9657,alur,NN
9658,alure,NN
9659,alurgite,NN
9660,alushtite,NN
9661,aluta,NN
9662,alutaceous,JJ
9663,alvah,NN
9664,alvan,NN
9665,alvar,NN
9666,alveary,JJ
9667,alvearies,NNS
9668,alvearium,NN
9669,alveated,VBN
9670,alvelos,NN
9671,alveloz,NN
9672,alveola,NN
9673,alveolae,NN
9674,alveolar,NN
9675,alveolary,JJ
9676,alveolariform,NN
9677,alveolarly,RB
9678,alveolars,NNS
9679,alveolate,NN
9680,alveolated,VBN
9681,alveolation,NN
9682,alveole,NN
9683,alveolectomy,NN
9684,alveoli,NN
9685,alveoliform,NN
9686,alveolite,NN
9687,alveolites,NNS
9688,alveolitis,NN
9689,alveoloclasia,NN
9690,alveolocondylean,NN
9691,alveolodental,NN
9692,alveololabial,JJ
9693,alveololingual,JJ
9694,alveolonasal,NN
9695,alveolosubnasal,NN
9696,alveolotomy,NN
9697,alveolus,NN
9698,alveus,NN
9699,alvia,NN
9700,alviducous,JJ
9701,alvin,NN
9702,alvina,NN
9703,alvine,NN
9704,alvissmal,NN
9705,alvite,NN
9706,alvus,NN
9707,alw,NN
9708,alway,RB
9709,always,RB
9710,alwise,NN
9711,alwite,NN
9712,alzheimer,NN
9713,am,VBP
9714,ama,NN
9715,amaas,NN
9716,amabel,NN
9717,amabile,NN
9718,amability,NN
9719,amable,JJ
9720,amacratic,JJ
9721,amacrinal,JJ
9722,amacrine,NN
9723,amadan,NN
9724,amadavat,NN
9725,amadavats,NNS
9726,amadelphous,JJ
9727,amadi,NN
9728,amadis,NN
9729,amadou,NN
9730,amadous,JJ
9731,amaethon,NN
9732,amafingo,NN
9733,amaga,NN
9734,amah,NN
9735,amahs,NNS
9736,amahuaca,NN
9737,amay,NN
9738,amain,NN
9739,amaine,NN
9740,amaist,NN
9741,amaister,NN
9742,amakebe,NN
9743,amakosa,NN
9744,amal,NN
9745,amala,NN
9746,amalaita,NN
9747,amalaka,NN
9748,amalekite,NN
9749,amalett,NN
9750,amalfian,JJ
9751,amalfitan,NN
9752,amalg,NN
9753,amalgam,NN
9754,amalgamable,JJ
9755,amalgamate,NN
9756,amalgamated,VBN
9757,amalgamater,NN
9758,amalgamates,NNS
9759,amalgamating,VBG
9760,amalgamation,NN
9761,amalgamationist,NN
9762,amalgamations,NNS
9763,amalgamative,JJ
9764,amalgamatize,VB
9765,amalgamator,NN
9766,amalgamators,NNS
9767,amalgamist,NN
9768,amalgamization,NN
9769,amalgamize,VB
9770,amalgams,NNS
9771,amalic,NN
9772,amalings,NNS
9773,amalrician,JJ
9774,amaltas,NNS
9775,amamau,NN
9776,amampondo,NN
9777,amanda,NN
9778,amande,NN
9779,amandin,NN
9780,amandine,NN
9781,amandus,NN
9782,amang,NN
9783,amani,NN
9784,amania,NN
9785,amanist,NN
9786,amanita,NN
9787,amanitas,NNS
9788,amanitin,NN
9789,amanitine,NN
9790,amanitins,NNS
9791,amanitopsis,NN
9792,amanori,NN
9793,amanous,JJ
9794,amant,NN
9795,amantadine,NN
9796,amante,NN
9797,amantillo,NN
9798,amanuenses,NNS
9799,amanuensis,NN
9800,amapa,NN
9801,amapondo,NN
9802,amar,NN
9803,amara,NN
9804,amaracus,NN
9805,amarant,NN
9806,amarantaceae,NN
9807,amarantaceous,JJ
9808,amaranth,NN
9809,amaranthaceae,NN
9810,amaranthaceous,JJ
9811,amaranthine,NN
9812,amaranthoid,NN
9813,amaranths,NNS
9814,amaranthus,RB
9815,amarantine,NN
9816,amarantite,NN
9817,amarantus,NN
9818,amarelle,NN
9819,amarelles,NNS
9820,amarettos,NNS
9821,amarevole,NN
9822,amargosa,NN
9823,amargoso,NN
9824,amargosos,NN
9825,amaryllid,NN
9826,amaryllidaceae,NN
9827,amaryllidaceous,JJ
9828,amaryllideous,JJ
9829,amaryllis,NNS
9830,amaryllises,NNS
9831,amarillo,NN
9832,amarillos,NN
9833,amarin,NN
9834,amarine,NN
9835,amarity,NN
9836,amaritude,NN
9837,amarna,NN
9838,amaroid,NN
9839,amaroidal,NN
9840,amarth,NN
9841,amarthritis,NN
9842,amarvel,NN
9843,amas,NN
9844,amasesis,NN
9845,amass,NN
9846,amassable,JJ
9847,amassed,VBN
9848,amasser,NN
9849,amassers,NNS
9850,amasses,NNS
9851,amassette,NN
9852,amassing,VBG
9853,amassment,NN
9854,amassments,NNS
9855,amasta,NN
9856,amasthenic,NN
9857,amasty,NN
9858,amastia,NN
9859,amate,NN
9860,amated,VBN
9861,amatembu,NN
9862,amaterialistic,JJ
9863,amateur,NN
9864,amateurish,JJ
9865,amateurishly,RB
9866,amateurishness,NN
9867,amateurism,NN
9868,amateurs,NNS
9869,amateurship,NN
9870,amathophobia,NN
9871,amati,NN
9872,amating,VBG
9873,amatito,NN
9874,amative,JJ
9875,amatively,RB
9876,amativeness,NN
9877,amatol,NN
9878,amatols,NNS
9879,amatory,NN
9880,amatorial,JJ
9881,amatorially,RB
9882,amatorian,JJ
9883,amatories,NNS
9884,amatorio,NN
9885,amatorious,JJ
9886,amatrice,NN
9887,amatungula,NN
9888,amaurosis,NN
9889,amaurotic,JJ
9890,amaut,NN
9891,amaxomania,NN
9892,amaze,NN
9893,amazed,VBN
9894,amazedly,RB
9895,amazedness,NN
9896,amazeful,NN
9897,amazement,NN
9898,amazer,NN
9899,amazers,NNS
9900,amazes,NNS
9901,amazia,NN
9902,amazilia,NNS
9903,amazing,VBG
9904,amazingly,RB
9905,amazon,NN
9906,amazona,NN
9907,amazonian,JJ
9908,amazonism,NN
9909,amazonite,NN
9910,amazons,NNS
9911,amazonstone,NN
9912,amazulu,NN
9913,amb,NN
9914,amba,NN
9915,ambach,NN
9916,ambage,NN
9917,ambages,NNS
9918,ambagiosity,NN
9919,ambagious,JJ
9920,ambagiously,RB
9921,ambagiousness,NN
9922,ambagitory,NN
9923,ambay,NN
9924,ambalam,NN
9925,amban,NN
9926,ambar,NN
9927,ambaree,NN
9928,ambarella,NN
9929,ambari,NN
9930,ambary,JJ
9931,ambaries,NNS
9932,ambaris,NN
9933,ambas,NN
9934,ambash,NN
9935,ambassade,NN
9936,ambassadeur,NN
9937,ambassador,NN
9938,ambassadorial,JJ
9939,ambassadorially,RB
9940,ambassadors,NNS
9941,ambassadorship,NN
9942,ambassadorships,NNS
9943,ambassadress,NN
9944,ambassage,NN
9945,ambassy,NN
9946,ambassiate,NN
9947,ambatch,NN
9948,ambatoarinite,NN
9949,ambe,NN
9950,ambeer,NN
9951,ambeers,NNS
9952,amber,NN
9953,amberfish,JJ
9954,amberfishes,NNS
9955,ambergrease,NN
9956,ambergris,NN
9957,ambery,NN
9958,amberies,NNS
9959,amberiferous,JJ
9960,amberina,NN
9961,amberite,NN
9962,amberjack,NN
9963,amberjacks,NNS
9964,amberlike,NN
9965,amberoid,NN
9966,amberoids,NNS
9967,amberous,JJ
9968,ambers,NNS
9969,ambiance,NN
9970,ambiances,NNS
9971,ambicolorate,NN
9972,ambicoloration,NN
9973,ambidexter,NN
9974,ambidexterity,NN
9975,ambidexterities,NNS
9976,ambidexterous,JJ
9977,ambidextral,JJ
9978,ambidextrous,JJ
9979,ambidextrously,RB
9980,ambidextrousness,NN
9981,ambience,NN
9982,ambiences,NNS
9983,ambiency,NN
9984,ambiens,NNS
9985,ambient,NN
9986,ambients,NNS
9987,ambier,NN
9988,ambigenal,JJ
9989,ambigenous,JJ
9990,ambigu,NN
9991,ambiguity,NN
9992,ambiguities,NNS
9993,ambiguous,JJ
9994,ambiguously,RB
9995,ambiguousness,NN
9996,ambilaevous,JJ
9997,ambilateral,JJ
9998,ambilateralaterally,RB
9999,ambilaterality,NN
10000,ambilaterally,RB
10001,ambilevous,JJ
10002,ambilian,JJ
10003,ambilogy,NN
10004,ambiopia,NN
10005,ambiparous,JJ
10006,ambisextrous,JJ
10007,ambisexual,JJ
10008,ambisexuality,NN
10009,ambisexualities,NNS
10010,ambisyllabic,NN
10011,ambisinister,NN
10012,ambisinistrous,JJ
10013,ambisporangiate,NN
10014,ambystoma,NN
10015,ambystomidae,NN
10016,ambit,NN
10017,ambital,NN
10018,ambitendency,NN
10019,ambitendencies,NNS
10020,ambitendent,NN
10021,ambition,NN
10022,ambitioned,VBN
10023,ambitioning,VBG
10024,ambitionist,NN
10025,ambitionless,NN
10026,ambitionlessly,RB
10027,ambitions,NNS
10028,ambitious,JJ
10029,ambitiously,RB
10030,ambitiousness,NN
10031,ambits,NNS
10032,ambitty,RB
10033,ambitus,NN
10034,ambivalence,NN
10035,ambivalency,NN
10036,ambivalent,NN
10037,ambivalently,RB
10038,ambiversion,NN
10039,ambiversive,JJ
10040,ambivert,NN
10041,ambiverts,NNS
10042,amble,JJ
10043,ambled,VBN
10044,ambleocarpus,NN
10045,ambler,NN
10046,amblers,NNS
10047,ambles,NNS
10048,amblyacousia,NN
10049,amblyaphia,NN
10050,amblycephalidae,NN
10051,amblycephalus,NN
10052,amblychromatic,JJ
10053,amblydactyla,NN
10054,amblygeusia,NN
10055,amblygon,NN
10056,amblygonal,JJ
10057,amblygonite,NN
10058,ambling,VBG
10059,amblingly,RB
10060,amblyocarpous,JJ
10061,amblyomma,NN
10062,amblyope,NN
10063,amblyopia,NN
10064,amblyopic,NN
10065,amblyopsidae,NN
10066,amblyopsis,NN
10067,amblyoscope,NN
10068,amblypod,NN
10069,amblypoda,NN
10070,amblypodous,JJ
10071,amblyrhynchus,RB
10072,amblystegite,NN
10073,amblystoma,NN
10074,amblosis,NN
10075,amblotic,JJ
10076,ambo,NN
10077,amboceptoid,NN
10078,amboceptor,NN
10079,ambocoelia,NNS
10080,ambodexter,NN
10081,amboina,NN
10082,amboyna,NN
10083,amboinas,NNS
10084,amboynas,NNS
10085,amboinese,JJ
10086,ambolic,NN
10087,ambomalleal,NN
10088,ambon,NN
10089,ambones,NNS
10090,ambonite,NN
10091,ambonnay,NN
10092,ambos,NNS
10093,ambosexous,JJ
10094,ambosexual,JJ
10095,ambracan,JJ
10096,ambrain,NN
10097,ambreate,NN
10098,ambreic,NN
10099,ambrein,NN
10100,ambrette,NN
10101,ambrettolide,NN
10102,ambry,NN
10103,ambrica,NN
10104,ambries,NNS
10105,ambrite,NN
10106,ambroid,NN
10107,ambroids,NNS
10108,ambrology,NN
10109,ambrose,NN
10110,ambrosia,NN
10111,ambrosiac,NN
10112,ambrosiaceae,NN
10113,ambrosiaceous,JJ
10114,ambrosial,JJ
10115,ambrosially,RB
10116,ambrosian,JJ
10117,ambrosias,NNS
10118,ambrosiate,NN
10119,ambrosin,NN
10120,ambrosine,NN
10121,ambrosio,NN
10122,ambrosterol,NN
10123,ambrotype,NN
10124,ambsace,NN
10125,ambsaces,NNS
10126,ambulacra,NN
10127,ambulacral,JJ
10128,ambulacriform,NN
10129,ambulacrum,NN
10130,ambulance,NN
10131,ambulanced,VBN
10132,ambulancer,NN
10133,ambulances,NNS
10134,ambulancing,VBG
10135,ambulant,NN
10136,ambulante,NN
10137,ambulantes,NNS
10138,ambulate,NN
10139,ambulated,VBN
10140,ambulates,NNS
10141,ambulating,VBG
10142,ambulatio,NN
10143,ambulation,NN
10144,ambulative,JJ
10145,ambulator,NN
10146,ambulatory,NN
10147,ambulatoria,NNS
10148,ambulatorial,JJ
10149,ambulatories,NNS
10150,ambulatorily,RB
10151,ambulatorium,NN
10152,ambulatoriums,NNS
10153,ambulators,NNS
10154,ambulia,NNS
10155,ambuling,VBG
10156,ambulomancy,NN
10157,amburbial,JJ
10158,ambury,NN
10159,ambuscade,NN
10160,ambuscaded,VBD
10161,ambuscader,NN
10162,ambuscades,NNS
10163,ambuscading,VBG
10164,ambuscado,NN
10165,ambuscadoed,NN
10166,ambuscados,NN
10167,ambush,NN
10168,ambushed,VBN
10169,ambusher,NN
10170,ambushers,NNS
10171,ambushes,NNS
10172,ambushing,VBG
10173,ambushlike,NN
10174,ambushment,NN
10175,ambustion,NN
10176,amchoor,NN
10177,amdahl,NN
10178,amdt,NN
10179,ame,NN
10180,ameba,NN
10181,amebae,NN
10182,ameban,NN
10183,amebas,NN
10184,amebean,NN
10185,amebian,JJ
10186,amebiasis,NN
10187,amebic,NN
10188,amebicidal,NN
10189,amebicide,NN
10190,amebid,NN
10191,amebiform,NN
10192,amebobacter,NN
10193,amebocyte,NN
10194,ameboid,NN
10195,ameboidism,NN
10196,amebous,JJ
10197,amebula,NN
10198,amedeo,NN
10199,ameed,NN
10200,ameen,NN
10201,ameer,NN
10202,ameerate,NN
10203,ameerates,NNS
10204,ameers,NNS
10205,ameiosis,NN
10206,ameiotic,JJ
10207,ameiuridae,NN
10208,ameiurus,NN
10209,ameiva,NN
10210,amel,NN
10211,amelanchier,NN
10212,ameland,NN
10213,amelcorn,NN
10214,amelcorns,NNS
10215,amelet,NN
10216,amelia,NNS
10217,amelification,NN
10218,ameliorable,JJ
10219,ameliorableness,NN
10220,ameliorant,NN
10221,ameliorate,NN
10222,ameliorated,VBN
10223,ameliorates,NNS
10224,ameliorating,VBG
10225,amelioration,NN
10226,ameliorations,NNS
10227,ameliorativ,NN
10228,ameliorative,JJ
10229,amelioratively,RB
10230,ameliorator,NN
10231,amelioratory,NN
10232,amellus,NN
10233,ameloblast,NN
10234,ameloblastic,JJ
10235,amelu,NN
10236,amelus,NN
10237,amen,NNS
10238,amenability,NN
10239,amenable,JJ
10240,amenableness,NN
10241,amenably,RB
10242,amenage,NN
10243,amenance,NN
10244,amend,NN
10245,amendable,JJ
10246,amendableness,NN
10247,amendatory,NN
10248,amende,NN
10249,amended,VBN
10250,amender,NN
10251,amenders,NNS
10252,amending,VBG
10253,amendment,NN
10254,amendments,NNS
10255,amends,NNS
10256,amene,NN
10257,amenia,NN
10258,amenism,NN
10259,amenite,NN
10260,amenity,NN
10261,amenities,NNS
10262,amenorrhea,NN
10263,amenorrheal,NN
10264,amenorrheic,NN
10265,amenorrho,NN
10266,amenorrhoea,NN
10267,amenorrhoeal,NN
10268,amenorrhoeic,NN
10269,amens,NNS
10270,ament,NN
10271,amenta,NN
10272,amentaceous,JJ
10273,amental,NN
10274,amenty,NN
10275,amentia,NN
10276,amentias,NNS
10277,amentiferae,NN
10278,amentiferous,JJ
10279,amentiform,NN
10280,aments,NNS
10281,amentula,NN
10282,amentulum,NN
10283,amentum,NN
10284,amenuse,NN
10285,amerce,NN
10286,amerceable,JJ
10287,amerced,VBN
10288,amercement,NN
10289,amercements,NNS
10290,amercer,NN
10291,amercers,NNS
10292,amerces,NNS
10293,amerciable,JJ
10294,amerciament,NN
10295,amercing,VBG
10296,america,NN
10297,american,JJ
10298,americana,NNS
10299,americanese,JJ
10300,americanism,NN
10301,americanisms,NNS
10302,americanist,NN
10303,americanistic,JJ
10304,americanitis,NN
10305,americanization,NN
10306,americanize,VB
10307,americanized,VBN
10308,americanizer,NN
10309,americanizes,NNS
10310,americanizing,VBG
10311,americanly,RB
10312,americanoid,NN
10313,americans,NNS
10314,americanum,NN
10315,americanumancestors,NNS
10316,americas,NN
10317,americaward,NN
10318,americawards,NNS
10319,americium,NN
10320,americomania,NN
10321,americophobe,NN
10322,amerikani,NN
10323,amerimnon,NN
10324,amerind,NN
10325,amerindian,JJ
10326,amerindians,NNS
10327,amerindic,NN
10328,amerinds,NNS
10329,amerism,NN
10330,ameristic,JJ
10331,amerveil,NN
10332,amesace,NN
10333,amesaces,NNS
10334,amesite,NN
10335,amess,NN
10336,ametabola,NN
10337,ametabole,NN
10338,ametaboly,NN
10339,ametabolia,NNS
10340,ametabolian,JJ
10341,ametabolic,NN
10342,ametabolism,NN
10343,ametabolous,JJ
10344,ametallous,JJ
10345,amethyst,NN
10346,amethystine,NN
10347,amethystlike,NN
10348,amethysts,NNS
10349,amethodical,JJ
10350,amethodically,RB
10351,ametoecious,JJ
10352,ametria,NNS
10353,ametrometer,NN
10354,ametrope,NN
10355,ametropia,NN
10356,ametropic,NN
10357,ametrous,JJ
10358,amex,NN
10359,amgarn,NN
10360,amhar,NN
10361,amharic,NN
10362,amherstite,NN
10363,amhran,NN
10364,ami,NN
10365,amy,NN
10366,amia,NN
10367,amiability,NN
10368,amiable,JJ
10369,amiableness,NN
10370,amiably,RB
10371,amiant,NN
10372,amianth,NN
10373,amianthiform,NN
10374,amianthine,NN
10375,amianthium,NN
10376,amianthoid,NN
10377,amianthoidal,NN
10378,amianthus,RB
10379,amiantus,NN
10380,amiantuses,NNS
10381,amias,NNS
10382,amyatonic,NN
10383,amic,JJ
10384,amicability,NN
10385,amicabilities,NNS
10386,amicable,JJ
10387,amicableness,NN
10388,amicably,RB
10389,amical,JJ
10390,amice,NN
10391,amiced,VBN
10392,amices,NNS
10393,amici,NN
10394,amicicide,NN
10395,amyclaean,NN
10396,amyclas,NNS
10397,amicous,JJ
10398,amicrobic,NN
10399,amicron,NN
10400,amicronucleate,NN
10401,amyctic,JJ
10402,amictus,NN
10403,amicus,NN
10404,amid,IN
10405,amidase,NN
10406,amidases,NNS
10407,amidate,NN
10408,amidated,VBN
